waveform	[0]		[1]	
t0	2019/05/21  14:56:29.209522		2019/05/21  14:56:29.209523	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  14:56:29.210000	-1.119093E+0	2019/05/21  14:56:29.210001	6.349253E-3
2019/05/21  14:56:29.210002	-1.052765E+0	2019/05/21  14:56:29.210003	2.132807E-3
2019/05/21  14:56:29.210004	-9.753282E-1	2019/05/21  14:56:29.210005	-1.922706E-3
2019/05/21  14:56:29.210006	-8.829196E-1	2019/05/21  14:56:29.210007	-1.375533E-3
2019/05/21  14:56:29.210008	-7.795638E-1	2019/05/21  14:56:29.210009	-4.465449E-3
2019/05/21  14:56:29.210010	-6.718613E-1	2019/05/21  14:56:29.210011	-5.881660E-3
2019/05/21  14:56:29.210012	-5.527286E-1	2019/05/21  14:56:29.210013	-7.346151E-3
2019/05/21  14:56:29.210014	-4.298933E-1	2019/05/21  14:56:29.210015	-7.603644E-3
2019/05/21  14:56:29.210016	-3.099560E-1	2019/05/21  14:56:29.210017	-7.828950E-3
2019/05/21  14:56:29.210018	-1.792324E-1	2019/05/21  14:56:29.210019	-1.429846E-2
2019/05/21  14:56:29.210020	-5.398258E-2	2019/05/21  14:56:29.210021	-1.639059E-2
2019/05/21  14:56:29.210022	7.770674E-2	2019/05/21  14:56:29.210023	-1.579514E-2
2019/05/21  14:56:29.210024	2.034394E-1	2019/05/21  14:56:29.210025	-1.626185E-2
2019/05/21  14:56:29.210026	3.285280E-1	2019/05/21  14:56:29.210027	-1.706651E-2
2019/05/21  14:56:29.210028	4.351029E-1	2019/05/21  14:56:29.210029	-1.563421E-2
2019/05/21  14:56:29.210030	5.305694E-1	2019/05/21  14:56:29.210031	-1.579514E-2
2019/05/21  14:56:29.210032	6.183085E-1	2019/05/21  14:56:29.210033	-1.479736E-2
2019/05/21  14:56:29.210034	6.922025E-1	2019/05/21  14:56:29.210035	-1.452377E-2
2019/05/21  14:56:29.210036	7.472608E-1	2019/05/21  14:56:29.210037	-1.088668E-2
2019/05/21  14:56:29.210038	7.826785E-1	2019/05/21  14:56:29.210039	-1.090277E-2
2019/05/21  14:56:29.210040	8.053779E-1	2019/05/21  14:56:29.210041	-8.456590E-3
2019/05/21  14:56:29.210042	8.174521E-1	2019/05/21  14:56:29.210043	-6.589765E-3
2019/05/21  14:56:29.210044	7.966845E-1	2019/05/21  14:56:29.210045	-6.283993E-3
2019/05/21  14:56:29.210046	7.677065E-1	2019/05/21  14:56:29.210047	-4.127489E-3
2019/05/21  14:56:29.210048	7.264932E-1	2019/05/21  14:56:29.210049	-7.800810E-4
2019/05/21  14:56:29.210050	6.633855E-1	2019/05/21  14:56:29.210051	9.097161E-4
2019/05/21  14:56:29.210052	5.938382E-1	2019/05/21  14:56:29.210053	3.388085E-3
2019/05/21  14:56:29.210054	5.059381E-1	2019/05/21  14:56:29.210055	5.914733E-3
2019/05/21  14:56:29.210056	4.090226E-1	2019/05/21  14:56:29.210057	9.326513E-3
2019/05/21  14:56:29.210058	3.087263E-1	2019/05/21  14:56:29.210059	9.567913E-3
2019/05/21  14:56:29.210060	1.957119E-1	2019/05/21  14:56:29.210061	1.103240E-2
2019/05/21  14:56:29.210062	7.336003E-2	2019/05/21  14:56:29.210063	1.476605E-2
2019/05/21  14:56:29.210064	-5.205070E-2	2019/05/21  14:56:29.210065	1.270611E-2
